price_num,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_365,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,host_listings_count,amenity_count,price_per_person,target_superhost
164.1,2.0,1.0,1.0,1.0,30.0,100.0,99,131,0.73,4.91,4.99,4.68,4.83,4.0,38,82.05,1.0
181.26,2.0,1.0,,1.0,2.0,31.0,50,604,3.38,4.87,4.92,4.56,4.82,1.0,25,90.63,1.0
,2.0,,1.0,,181.0,365.0,0,4,0.02,5.0,4.5,5.0,4.75,1.0,35,,0.0
89.53,2.0,1.0,,2.0,30.0,32.0,365,24,0.15,4.74,3.82,4.5,4.59,1.0,16,44.765,0.0
361.37,6.0,2.0,3.0,4.0,30.0,100.0,219,39,0.22,4.92,4.95,4.97,4.82,1.0,38,60.22833333333333,0.0
123.53,3.0,1.0,1.0,1.0,30.0,1000.0,358,85,0.48,4.88,4.71,4.99,4.81,2.0,27,41.17666666666667,0.0
149.0,2.0,1.5,,1.0,3.0,1125.0,247,240,1.26,4.82,4.69,4.96,4.83,3.0,34,74.5,1.0
125.2,4.0,1.0,1.0,4.0,30.0,90.0,59,144,0.77,4.66,4.58,4.49,4.68,4.0,35,31.3,1.0
89.88,2.0,1.0,,1.0,30.0,30.0,308,306,1.61,4.87,4.89,4.48,4.81,1.0,21,44.94,1.0
238.25,1.0,1.0,,1.0,4.0,45.0,68,135,0.86,4.87,4.74,4.87,4.86,2.0,23,238.25,1.0
,1.0,,,,30.0,1125.0,0,41,0.22,4.72,4.62,4.87,4.69,1.0,19,,0.0
113.4,2.0,1.0,,1.0,30.0,90.0,44,275,1.46,4.67,4.62,4.5,4.65,4.0,59,56.7,1.0
141.67,3.0,1.0,1.0,2.0,30.0,360.0,318,169,0.89,4.88,4.86,4.91,4.82,15.0,42,47.22333333333333,1.0
141.45,2.0,1.0,1.0,1.0,30.0,200.0,166,164,0.92,4.71,4.67,4.86,4.61,1.0,41,70.725,0.0
171.83,2.0,1.0,1.0,2.0,30.0,90.0,228,124,0.69,4.71,4.17,4.82,4.48,1.0,36,85.915,1.0
392.7,4.0,2.0,2.0,4.0,30.0,90.0,172,40,0.24,4.62,4.48,4.54,4.64,1.0,42,98.175,0.0
46.53,2.0,,1.0,,30.0,180.0,77,5,0.03,4.75,4.0,4.2,4.4,1.0,23,23.265,1.0
276.57,1.0,1.0,1.0,1.0,30.0,120.0,358,57,0.32,4.86,4.89,4.75,4.78,1.0,26,276.57,0.0
,2.0,,2.0,,30.0,30.0,0,121,0.74,4.68,4.6,4.53,4.76,3.0,27,,0.0
93.16,1.0,1.0,,1.0,30.0,1125.0,365,25,0.14,4.68,5.0,4.96,4.8,1.0,5,93.16,0.0
,3.0,,1.0,,30.0,400.0,0,52,0.32,4.63,4.41,4.49,4.55,1.0,4,,0.0
,2.0,,1.0,,30.0,60.0,0,0,0.0,,,,,1.0,7,,0.0
297.93,4.0,1.0,1.0,3.0,30.0,120.0,348,128,0.75,4.78,4.64,4.77,4.77,1.0,54,74.4825,1.0
472.23,5.0,1.0,2.0,3.0,30.0,1125.0,247,35,0.2,4.9,4.91,4.88,4.65,3.0,47,94.446,0.0
128.13,6.0,,3.0,4.0,30.0,200.0,150,191,1.13,4.78,4.66,4.59,4.78,3.0,45,21.355,1.0
172.75,2.0,1.0,,1.0,30.0,60.0,179,178,1.04,4.93,4.96,4.88,4.84,1.0,20,86.375,0.0
,1.0,,1.0,,30.0,1125.0,0,1,0.01,5.0,5.0,5.0,5.0,1.0,8,,0.0
189.43,3.0,1.0,1.0,1.0,30.0,120.0,324,46,0.27,4.64,4.37,4.8,4.65,1.0,42,63.14333333333334,0.0
325.03,2.0,1.0,1.0,1.0,30.0,90.0,180,295,1.56,4.68,4.78,4.89,4.58,1.0,46,162.515,0.0
,2.0,,1.0,,30.0,365.0,0,129,0.71,4.84,4.72,4.9,4.7,1.0,32,,0.0
146.93,2.0,1.0,1.0,1.0,30.0,1125.0,222,396,2.08,4.88,4.95,4.57,4.81,2.0,25,73.465,1.0
354.0,2.0,,,2.0,2.0,30.0,343,300,1.68,4.64,4.59,4.55,4.62,1.0,28,177.0,1.0
,2.0,,1.0,,30.0,30.0,0,5,0.03,4.25,3.0,5.0,4.2,1.0,9,,0.0
753.0,4.0,1.0,1.0,2.0,1.0,300.0,212,36,0.2,4.75,4.86,4.37,4.46,29.0,34,188.25,0.0
107.73,2.0,2.0,,1.0,30.0,90.0,364,41,0.24,4.63,4.32,4.34,4.56,2.0,50,53.865,0.0
149.87,2.0,1.0,1.0,1.0,30.0,1125.0,241,30,0.17,4.8,4.77,4.73,4.7,3.0,34,74.935,1.0
85.36,1.0,1.0,,1.0,30.0,365.0,365,7,0.04,4.71,4.71,4.14,4.29,4.0,11,85.36,0.0
,2.0,,1.0,,30.0,30.0,0,48,0.28,4.38,4.32,4.45,4.43,1.0,7,,0.0
86.19,2.0,1.0,,3.0,30.0,365.0,304,11,0.06,5.0,5.0,4.73,5.0,2.0,23,43.095,0.0
50.56,2.0,1.5,,1.0,30.0,1125.0,181,689,3.74,4.71,4.73,4.65,4.72,2.0,44,25.28,0.0
116.89,2.0,1.0,1.0,2.0,30.0,1125.0,43,61,0.32,4.68,4.69,4.71,4.61,1.0,37,58.445,0.0
208.88,9.0,1.0,3.0,7.0,30.0,730.0,365,4,0.02,4.75,4.5,5.0,4.75,11.0,25,23.20888888888889,0.0
,2.0,,1.0,,30.0,75.0,0,37,0.2,4.81,4.67,4.86,4.69,1.0,42,,0.0
,3.0,,1.0,,30.0,365.0,0,9,0.05,4.88,4.29,5.0,4.71,1.0,18,,0.0
142.9,2.0,1.0,1.0,1.0,30.0,1125.0,241,197,1.07,4.84,4.95,4.6,4.8,4.0,37,71.45,1.0
158.57,4.0,1.0,2.0,3.0,30.0,1125.0,135,358,2.15,4.71,4.78,4.97,4.7,1.0,52,39.6425,0.0
231.51,4.0,1.0,,2.0,30.0,180.0,312,222,1.29,4.96,4.99,4.92,4.89,1.0,45,57.8775,1.0
,4.0,,1.0,,30.0,1125.0,0,7,0.04,4.83,4.5,4.67,4.83,1.0,13,,0.0
480.75,2.0,1.0,2.0,3.0,4.0,1125.0,305,165,1.16,4.94,4.86,4.86,4.86,1.0,67,240.375,1.0
,1.0,,,,30.0,90.0,0,69,0.4,4.94,4.91,4.84,4.81,1.0,26,,0.0
280.23,2.0,1.0,,1.0,30.0,30.0,363,10,0.21,4.8,4.6,4.9,4.6,2.0,13,140.115,0.0
,3.0,,1.0,,30.0,1125.0,0,49,0.28,4.92,4.83,4.92,4.83,1.0,18,,0.0
146.38,2.0,1.0,1.0,1.0,30.0,1125.0,175,121,0.71,4.85,4.57,4.91,4.71,4.0,21,73.19,1.0
113.17,3.0,1.0,1.0,4.0,30.0,1125.0,365,66,0.39,4.52,4.3,4.32,4.47,1.0,53,37.723333333333336,0.0
402.83,6.0,2.0,2.0,2.0,30.0,365.0,365,0,0.0,,,,,2.0,10,67.13833333333334,0.0
,1.0,,2.0,,30.0,1125.0,0,5,0.03,4.8,4.8,5.0,4.6,1.0,14,,0.0
279.67,2.0,1.0,,1.0,3.0,10.0,337,31,0.18,4.83,4.8,4.77,4.81,1.0,57,139.835,0.0
753.0,4.0,1.0,1.0,2.0,1.0,365.0,212,48,0.31,4.81,4.92,4.63,4.71,29.0,36,188.25,0.0
753.0,4.0,1.0,1.0,2.0,1.0,365.0,212,31,0.19,4.77,4.71,4.33,4.6,29.0,36,188.25,0.0
752.04,4.0,1.0,1.0,2.0,1.0,365.0,212,101,0.58,4.85,4.92,4.64,4.8,29.0,31,188.01,0.0
752.04,4.0,1.0,1.0,2.0,1.0,180.0,208,52,0.29,4.75,4.77,4.71,4.52,29.0,33,188.01,0.0
753.0,4.0,1.0,1.0,2.0,1.0,365.0,212,42,0.24,4.88,4.9,4.68,4.63,29.0,28,188.25,0.0
100.13,2.0,1.5,,2.0,30.0,90.0,73,283,1.5,4.72,4.7,4.5,4.66,4.0,58,50.065,1.0
57.79,3.0,,2.0,,74.0,330.0,286,25,0.15,4.96,4.64,5.0,5.0,2.0,39,19.263333333333332,1.0
,2.0,,1.0,,30.0,30.0,0,4,0.03,4.75,4.75,5.0,4.5,1.0,17,,0.0
137.06,2.0,1.0,1.0,1.0,30.0,90.0,42,148,0.86,4.69,4.61,4.65,4.72,1.0,42,68.53,0.0
12.02,2.0,,,,150.0,210.0,266,9,0.06,4.75,4.22,4.67,4.56,3.0,15,6.01,0.0
285.52,6.0,,4.0,,45.0,180.0,57,3,0.04,5.0,5.0,5.0,5.0,2.0,31,47.586666666666666,0.0
,4.0,,1.0,,30.0,60.0,0,11,0.06,5.0,4.73,5.0,5.0,1.0,16,,0.0
225.47,2.0,1.0,,1.0,30.0,60.0,177,30,0.68,4.77,4.63,4.93,4.77,1.0,50,112.735,0.0
182.53,6.0,1.0,1.0,2.0,30.0,1125.0,360,168,0.89,4.53,4.36,4.84,4.42,7.0,42,30.421666666666667,0.0
,6.0,,3.0,,30.0,1125.0,0,4,0.02,5.0,4.75,5.0,5.0,1.0,12,,0.0
83.73,1.0,1.5,,1.0,30.0,480.0,200,2,0.02,4.5,4.0,4.5,4.5,3.0,16,83.73,0.0
753.0,4.0,1.0,1.0,2.0,1.0,365.0,212,49,0.28,4.81,4.82,4.45,4.71,29.0,31,188.25,0.0
753.0,4.0,1.0,1.0,2.0,1.0,180.0,212,73,0.41,4.75,4.9,4.68,4.66,29.0,30,188.25,0.0
,4.0,,1.0,,1.0,365.0,0,12,0.07,5.0,5.0,4.67,4.58,29.0,27,,0.0
479.0,4.0,1.0,1.0,2.0,1.0,365.0,44,10,0.06,4.9,5.0,4.9,4.7,29.0,29,119.75,0.0
536.0,4.0,1.0,1.0,2.0,1.0,1125.0,44,14,0.1,4.86,4.93,4.86,4.64,29.0,24,134.0,0.0
564.0,2.0,1.0,1.0,1.0,1.0,1125.0,212,35,0.21,4.77,4.88,4.62,4.53,29.0,25,282.0,0.0
992.0,6.0,1.0,2.0,3.0,1.0,365.0,44,5,0.03,5.0,5.0,4.0,4.6,29.0,26,165.33333333333334,0.0
102.9,1.0,2.0,2.0,2.0,30.0,365.0,123,52,0.43,4.94,4.9,4.94,4.94,2.0,30,102.9,1.0
320.8,4.0,2.0,1.0,1.0,30.0,90.0,74,174,0.94,4.82,4.71,4.87,4.69,2.0,27,80.2,1.0
,2.0,,1.0,,30.0,1125.0,0,266,1.41,4.59,4.76,4.23,4.59,2.0,27,,0.0
61.12,2.0,1.0,1.0,1.0,30.0,365.0,287,258,1.4,4.79,4.81,4.53,4.78,2.0,11,30.56,0.0
,2.0,,1.0,,30.0,1125.0,0,56,0.3,4.67,4.84,4.79,4.64,1.0,8,,0.0
,3.0,1.0,1.0,1.0,30.0,120.0,41,164,0.87,4.52,4.59,4.67,4.53,1.0,22,,0.0
204.88,3.0,1.0,2.0,2.0,30.0,90.0,264,67,0.39,4.86,4.98,4.97,4.73,1.0,53,68.29333333333334,0.0
196.83,2.0,1.0,,1.0,30.0,90.0,69,175,1.29,4.93,4.78,4.94,4.81,2.0,51,98.415,1.0
193.51,2.0,1.0,1.0,1.0,30.0,270.0,274,251,1.47,4.98,4.97,4.97,4.87,2.0,51,96.755,0.0
79.64,2.0,1.0,,2.0,30.0,30.0,365,125,0.73,4.85,4.85,4.69,4.84,1.0,18,39.82,0.0
148.5,2.0,1.0,,1.0,2.0,1125.0,261,582,3.39,4.54,4.44,4.82,4.58,2.0,25,74.25,0.0
,4.0,,1.0,,30.0,1125.0,0,21,0.12,4.45,4.14,4.9,4.35,1.0,10,,0.0
250.52,2.0,1.0,1.0,1.0,30.0,90.0,193,448,2.64,4.67,4.73,4.89,4.67,2.0,41,125.26,1.0
99.56,1.0,1.0,,1.0,30.0,30.0,87,1,0.01,5.0,5.0,5.0,5.0,1.0,20,99.56,0.0
,4.0,,1.0,,30.0,1125.0,0,231,1.35,4.26,4.06,4.77,4.28,1.0,38,,0.0
,4.0,,2.0,,30.0,60.0,24,10,0.06,4.56,4.4,4.7,4.4,2.0,30,,0.0
249.76,3.0,1.0,1.0,2.0,30.0,65.0,167,87,0.51,4.85,4.8,4.91,4.72,1.0,39,83.25333333333333,0.0
139.2,2.0,1.0,1.0,1.0,30.0,1125.0,169,12,0.17,4.67,4.42,5.0,4.58,4.0,25,69.6,1.0
194.67,4.0,1.0,1.0,2.0,30.0,89.0,42,93,0.5,4.9,4.91,4.95,4.84,1.0,44,48.6675,1.0
219.23,5.0,1.0,2.0,3.0,30.0,250.0,31,221,1.29,4.86,4.79,4.95,4.82,2.0,43,43.846,0.0
224.93,3.0,,2.0,2.0,30.0,1125.0,364,295,1.75,4.81,4.8,4.51,4.82,1.0,28,74.97666666666667,0.0
76.4,2.0,,1.0,,50.0,1125.0,169,39,0.24,4.79,4.15,4.87,4.77,1.0,21,38.2,0.0
,2.0,,,,30.0,90.0,0,227,1.33,4.9,4.94,4.98,4.93,1.0,26,,0.0
,1.0,,,,90.0,250.0,0,5,0.11,5.0,5.0,5.0,5.0,1.0,38,,0.0
,2.0,,,,30.0,31.0,0,8,0.05,5.0,5.0,4.88,5.0,1.0,13,,0.0
,5.0,,3.0,,30.0,30.0,0,2,0.01,5.0,5.0,4.5,5.0,1.0,19,,0.0
,4.0,,2.0,,30.0,30.0,0,3,0.02,4.0,3.33,3.67,4.33,1.0,8,,0.0
51.33,2.0,1.5,,1.0,30.0,365.0,213,670,3.94,4.65,4.69,4.67,4.72,2.0,59,25.665,0.0
318.33,2.0,1.0,2.0,2.0,1.0,1125.0,229,327,1.84,4.65,4.51,4.44,4.59,1.0,40,159.165,0.0
558.47,4.0,2.0,2.0,2.0,30.0,365.0,255,27,0.15,4.96,4.88,4.77,4.81,4.0,32,139.6175,1.0
78.83,2.0,,2.0,,60.0,240.0,344,43,0.24,4.88,4.74,4.74,4.74,3.0,50,39.415,0.0
,3.0,,2.0,,30.0,60.0,0,55,0.31,4.74,4.76,4.83,4.65,1.0,35,,0.0
,3.0,,2.0,,365.0,365.0,0,9,0.05,5.0,4.78,5.0,4.89,1.0,19,,0.0
,2.0,,,,30.0,365.0,0,143,1.06,4.85,4.83,4.75,4.87,1.0,13,,0.0
,3.0,,1.0,,30.0,1000.0,0,4,0.02,4.67,2.75,4.0,4.0,1.0,15,,0.0
437.54,4.0,1.0,1.0,1.0,30.0,70.0,365,35,0.2,4.73,4.36,4.81,4.73,4.0,54,109.385,0.0
201.25,2.0,,1.0,1.0,30.0,200.0,225,39,0.22,4.97,4.97,4.97,4.77,1.0,36,100.625,0.0
781.7,7.0,1.0,3.0,4.0,30.0,730.0,244,248,1.33,4.87,4.89,4.79,4.66,1.0,65,111.67142857142858,0.0
,2.0,,2.0,,30.0,365.0,0,19,0.13,4.95,4.89,5.0,4.84,1.0,12,,0.0
,2.0,,1.0,,30.0,90.0,0,75,0.44,4.59,4.47,4.39,4.59,1.0,41,,0.0
,1.0,,,,30.0,60.0,0,71,0.44,4.74,4.48,4.46,4.74,3.0,11,,0.0
68.63,1.0,1.0,,1.0,30.0,120.0,258,20,0.12,4.8,4.55,4.75,4.25,1.0,30,68.63,0.0
173.33,1.0,1.0,2.0,3.0,30.0,60.0,365,6,0.07,4.17,4.33,5.0,4.5,1.0,57,173.33,0.0
,1.0,,,,30.0,365.0,0,32,0.19,4.94,4.91,4.94,4.75,1.0,15,,0.0
,5.0,,3.0,,30.0,30.0,0,1,0.03,5.0,5.0,4.0,5.0,1.0,60,,0.0
50.81,2.0,1.0,,1.0,30.0,1125.0,165,46,0.28,4.5,4.48,4.15,4.59,4.0,5,25.405,1.0
,2.0,,1.0,,30.0,730.0,0,39,0.26,4.92,4.85,4.87,4.87,10.0,21,,1.0
,4.0,,2.0,,30.0,300.0,0,1,0.01,5.0,5.0,5.0,5.0,1.0,13,,0.0
468.65,2.0,2.0,2.0,2.0,30.0,30.0,364,72,0.65,4.96,4.86,4.93,4.86,2.0,33,234.325,1.0
114.57,1.0,1.0,1.0,1.0,30.0,365.0,364,4,0.02,5.0,5.0,5.0,5.0,2.0,31,114.57,0.0
52.47,2.0,1.0,,1.0,30.0,90.0,307,31,0.18,4.71,4.58,4.55,4.61,3.0,24,26.235,0.0
,3.0,,1.0,,30.0,300.0,0,3,0.02,4.67,4.67,4.33,4.33,1.0,18,,0.0
78.99,4.0,,2.0,,150.0,730.0,356,4,0.02,5.0,5.0,5.0,5.0,2.0,58,19.7475,0.0
150.51,1.0,1.0,,1.0,30.0,1125.0,349,229,1.43,4.83,4.96,4.91,4.75,1.0,44,150.51,0.0
,5.0,,3.0,,30.0,1125.0,0,58,0.4,4.91,4.74,4.97,4.86,1.0,40,,0.0
,4.0,,1.0,,30.0,60.0,0,48,0.26,4.98,4.82,4.84,4.84,1.0,5,,0.0
,2.0,,1.0,,30.0,90.0,0,37,0.2,4.51,4.14,4.97,4.71,1.0,13,,0.0
106.47,3.0,1.0,1.0,2.0,30.0,1125.0,165,269,1.47,4.67,4.56,4.32,4.66,1.0,47,35.49,0.0
136.43,2.0,1.0,,1.0,30.0,1125.0,234,424,2.28,4.84,4.85,4.69,4.79,1.0,48,68.215,1.0
248.9,2.0,,1.0,1.0,30.0,150.0,364,20,0.11,4.58,4.82,3.65,4.76,1.0,60,124.45,0.0
,3.0,,1.0,,30.0,730.0,1,30,0.18,5.0,4.9,4.97,4.72,10.0,23,,1.0
,1.0,,,,30.0,1125.0,0,309,1.93,4.88,4.97,4.74,4.84,2.0,22,,0.0
191.45,4.0,1.0,2.0,3.0,30.0,1125.0,320,88,0.72,4.8,4.76,4.72,4.85,14.0,43,47.8625,1.0
35.3,14.0,,5.0,,365.0,366.0,365,283,1.7,4.92,4.84,4.93,4.79,1.0,44,2.5214285714285714,0.0
,2.0,,1.0,,30.0,1125.0,0,103,0.63,4.71,4.68,4.7,4.7,1.0,20,,0.0
222.0,2.0,1.0,,1.0,1.0,9.0,145,419,2.51,4.93,4.9,4.42,4.86,1.0,42,111.0,1.0
,1.0,,,,30.0,1125.0,0,12,0.1,4.83,4.92,5.0,4.75,1.0,11,,0.0
,2.0,,1.0,,30.0,1125.0,0,234,1.39,4.88,4.96,4.76,4.81,2.0,20,,0.0
670.2,2.0,2.5,4.0,4.0,30.0,1125.0,363,17,0.13,4.94,4.82,5.0,4.8,1.0,28,335.1,0.0
296.0,2.0,1.0,,1.0,1.0,7.0,186,269,1.59,4.98,4.99,4.97,4.89,1.0,49,148.0,1.0
92.63,1.0,1.0,,1.0,30.0,120.0,362,0,0.0,,,,,1.0,15,92.63,0.0
,2.0,,1.0,,30.0,1125.0,0,21,0.12,4.95,4.81,5.0,4.9,1.0,28,,0.0
340.73,5.0,1.0,2.0,2.0,30.0,60.0,358,84,0.49,4.81,4.89,4.94,4.63,1.0,36,68.146,0.0
,1.0,,1.0,,30.0,130.0,0,69,0.41,4.63,4.75,4.87,4.65,2.0,27,,1.0
,2.0,,,,30.0,30.0,0,52,0.33,4.83,4.9,4.75,4.71,1.0,36,,0.0
564.0,2.0,1.0,1.0,1.0,1.0,365.0,212,73,0.39,4.83,4.93,4.58,4.68,29.0,26,282.0,0.0
,5.0,,3.0,,50.0,64.0,47,11,0.08,4.73,4.6,4.5,4.6,1.0,58,,0.0
593.0,4.0,1.0,1.0,2.0,1.0,365.0,44,11,0.06,5.0,5.0,4.82,4.64,29.0,26,148.25,0.0
593.0,4.0,1.0,1.0,2.0,1.0,365.0,44,10,0.06,4.7,4.78,4.11,4.78,29.0,27,148.25,0.0
479.0,4.0,1.0,1.0,2.0,1.0,365.0,44,2,0.01,4.0,5.0,3.5,4.5,29.0,27,119.75,0.0
179.03,2.0,1.0,1.0,1.0,30.0,60.0,304,287,1.56,4.8,4.71,4.84,4.66,1.0,43,89.515,1.0
,2.0,,1.0,,30.0,30.0,0,42,0.25,4.71,4.67,4.78,4.59,1.0,10,,0.0
105.55,2.0,1.0,1.0,2.0,30.0,60.0,267,1,0.01,5.0,4.0,5.0,5.0,1.0,13,52.775,0.0
362.42,6.0,,3.0,4.0,30.0,1125.0,250,250,1.47,4.89,4.94,4.92,4.8,1.0,63,60.403333333333336,0.0
169.8,2.0,1.0,1.0,1.0,30.0,90.0,44,0,0.0,,,,,1.0,6,84.9,0.0
97.5,2.0,1.0,,1.0,30.0,30.0,364,262,1.54,4.73,4.86,4.76,4.73,2.0,28,48.75,0.0
,2.0,,1.0,,30.0,60.0,0,2,0.01,5.0,4.5,5.0,4.5,1.0,11,,0.0
,2.0,,,,30.0,365.0,0,5,0.03,5.0,5.0,5.0,5.0,1.0,3,,0.0
344.94,6.0,2.0,4.0,4.0,30.0,1125.0,246,32,0.19,5.0,5.0,5.0,4.91,1.0,47,57.49,0.0
116.81,5.0,1.0,2.0,3.0,30.0,1125.0,285,83,0.65,4.92,4.93,4.92,4.89,1.0,27,23.362000000000002,0.0
274.0,4.0,1.0,1.0,2.0,1.0,30.0,156,640,3.84,4.9,4.91,4.83,4.8,2.0,41,68.5,1.0
,2.0,,1.0,,30.0,30.0,0,11,0.07,4.8,4.4,4.9,4.4,1.0,8,,0.0
61.06,2.0,1.0,,1.0,30.0,1125.0,365,19,0.11,4.28,4.53,3.89,4.47,3.0,17,30.53,0.0
103.23,6.0,1.0,2.0,5.0,30.0,365.0,164,98,0.81,4.72,4.64,4.75,4.65,3.0,29,17.205000000000002,1.0
79.26,2.0,1.0,,1.0,30.0,1125.0,362,65,0.39,4.78,4.8,4.54,4.7,3.0,26,39.63,0.0
88.5,1.0,1.0,,1.0,30.0,180.0,233,33,0.25,4.85,4.73,4.94,4.91,3.0,39,88.5,1.0
741.0,2.0,1.0,2.0,3.0,2.0,700.0,131,140,0.84,4.87,4.76,4.79,4.73,2.0,61,370.5,1.0
200.96,2.0,1.0,2.0,2.0,30.0,365.0,286,91,0.57,4.79,4.75,4.95,4.81,2.0,11,100.48,0.0
70.47,3.0,1.0,1.0,2.0,30.0,60.0,333,252,1.36,4.44,4.42,4.21,4.44,1.0,24,23.49,0.0
82.49,1.0,1.5,,1.0,30.0,31.0,334,5,0.03,5.0,4.8,4.4,4.8,2.0,5,82.49,0.0
61.73,2.0,1.0,2.0,1.0,30.0,60.0,345,29,0.17,4.5,4.71,4.64,4.57,3.0,11,30.865,0.0
268.27,2.0,1.0,2.0,2.0,30.0,60.0,365,113,0.68,4.83,4.76,4.98,4.72,1.0,29,134.135,0.0
187.77,2.0,1.0,1.0,2.0,30.0,30.0,93,582,3.54,4.8,4.84,4.73,4.7,1.0,59,93.885,0.0
103.23,6.0,1.0,1.0,4.0,30.0,365.0,348,77,0.65,4.81,4.73,4.74,4.7,3.0,27,17.205000000000002,1.0
103.23,7.0,1.0,2.0,7.0,30.0,365.0,174,76,0.46,4.55,4.71,4.61,4.58,3.0,8,14.747142857142858,1.0
141.35,2.0,,1.0,,60.0,60.0,365,0,0.0,,,,,1.0,9,70.675,0.0
171.83,1.0,1.0,1.0,2.0,30.0,120.0,87,50,0.4,4.96,4.96,4.98,4.98,3.0,30,171.83,1.0
,4.0,,2.0,,30.0,1125.0,0,3,0.02,5.0,4.67,3.67,5.0,1.0,16,,0.0
564.0,2.0,1.0,1.0,1.0,1.0,365.0,212,40,0.22,4.9,4.95,4.88,4.75,29.0,26,282.0,0.0
160.12,5.0,1.0,2.0,4.0,30.0,1125.0,241,173,0.94,4.72,4.73,4.62,4.69,2.0,43,32.024,0.0
72.67,1.0,1.0,,1.0,30.0,160.0,123,23,0.14,4.61,4.39,4.78,4.52,4.0,36,72.67,0.0
,2.0,,1.0,,30.0,60.0,0,1,0.01,4.0,3.0,5.0,4.0,1.0,11,,0.0
111.9,1.0,1.0,2.0,1.0,30.0,90.0,220,100,0.59,4.74,4.49,4.93,4.67,1.0,46,111.9,0.0
70.0,2.0,1.0,1.0,2.0,31.0,90.0,165,27,0.16,4.62,4.58,4.65,4.5,1.0,29,35.0,0.0
329.59,2.0,1.0,1.0,1.0,30.0,1125.0,236,116,0.7,4.74,4.58,4.99,4.49,8.0,26,164.795,1.0
47.3,2.0,1.0,,1.0,30.0,120.0,295,37,0.24,4.86,4.5,4.72,4.86,1.0,19,23.65,1.0
136.53,6.0,1.0,2.0,3.0,30.0,1125.0,225,270,1.59,4.87,4.79,4.62,4.79,1.0,33,22.755,0.0
211.14,2.0,1.0,1.0,1.0,4.0,90.0,136,189,1.03,4.86,4.76,4.59,4.71,1.0,25,105.57,1.0
165.93,2.0,1.0,1.0,1.0,30.0,60.0,167,18,0.1,4.81,4.44,4.67,4.83,1.0,24,82.965,0.0
66.27,2.0,1.0,,2.0,30.0,40.0,173,150,0.82,4.69,4.55,4.44,4.71,1.0,36,33.135,0.0
378.6,2.0,1.0,1.0,1.0,30.0,360.0,358,90,0.58,4.72,4.69,4.91,4.6,1.0,33,189.3,0.0
100.67,2.0,1.0,1.0,1.0,30.0,150.0,39,100,0.6,4.72,4.37,4.95,4.71,2.0,18,50.335,1.0
342.0,4.0,1.0,1.0,2.0,1.0,180.0,44,135,0.85,4.73,4.79,4.69,4.7,29.0,36,85.5,0.0
422.0,4.0,1.0,1.0,,1.0,180.0,44,191,1.2,4.78,4.9,4.61,4.62,29.0,37,105.5,0.0
116.17,1.0,1.0,1.0,1.0,30.0,90.0,45,4,0.02,5.0,4.75,4.75,4.75,1.0,17,116.17,0.0
,2.0,,1.0,,30.0,1125.0,0,42,0.27,4.68,4.4,4.95,4.68,1.0,30,,0.0
,2.0,,1.0,,30.0,90.0,0,6,0.04,4.8,5.0,5.0,4.33,1.0,6,,0.0
,2.0,,1.0,,181.0,1125.0,0,82,0.51,4.71,4.84,4.89,4.72,1.0,12,,0.0
53.93,1.0,1.0,,1.0,30.0,195.0,227,50,0.3,4.24,3.74,4.82,4.3,2.0,11,53.93,0.0
155.59,3.0,1.0,1.0,2.0,30.0,365.0,101,128,0.7,4.94,4.93,4.82,4.91,1.0,43,51.86333333333334,1.0
,4.0,,3.0,,60.0,90.0,0,36,0.2,4.9,4.48,4.52,4.58,1.0,48,,0.0
992.0,6.0,1.0,2.0,3.0,1.0,365.0,44,8,0.04,4.17,4.86,3.57,4.57,29.0,27,165.33333333333334,0.0
324.48,2.0,,1.0,,30.0,30.0,252,44,0.28,4.93,4.89,4.98,4.77,1.0,32,162.24,1.0
97.73,2.0,1.0,,3.0,30.0,180.0,140,156,0.92,4.75,4.68,4.74,4.79,2.0,20,48.865,1.0
189.89,3.0,1.0,,1.0,30.0,60.0,365,2,0.01,5.0,5.0,5.0,5.0,1.0,7,63.29666666666666,0.0
556.8,5.0,2.0,3.0,3.0,30.0,40.0,32,20,0.14,4.8,4.55,4.75,4.7,2.0,61,111.35999999999999,0.0
84.0,2.0,1.0,2.0,1.0,30.0,1125.0,270,19,0.12,4.32,4.32,4.0,4.26,3.0,17,42.0,0.0
,2.0,,1.0,,30.0,45.0,0,5,0.04,4.8,4.6,5.0,4.8,1.0,7,,0.0
74.77,1.0,1.5,,1.0,30.0,180.0,332,7,0.07,4.86,4.43,5.0,4.86,1.0,24,74.77,0.0
,5.0,,2.0,,30.0,31.0,0,15,0.11,5.0,4.93,4.79,4.79,1.0,30,,0.0
77.13,1.0,,,,30.0,90.0,90,16,0.09,4.93,4.67,5.0,4.73,2.0,41,77.13,0.0
66.7,1.0,1.5,,1.0,30.0,1125.0,224,480,2.61,4.87,4.79,4.66,4.85,2.0,49,66.7,1.0
130.44,4.0,1.0,2.0,3.0,30.0,365.0,54,124,0.68,4.89,4.79,4.81,4.84,2.0,53,32.61,1.0
112.03,2.0,,2.0,,49.0,70.0,95,12,0.07,4.9,5.0,5.0,4.73,2.0,12,56.015,0.0
